"","trial_no","condition","block_no","id","closeness"
"593",6,"empathy_control",4,"md_as_58",50
"594",6,"empathy_control",4,"md_as_59",13
"595",6,"empathy_decay",2,"md_as_01",35
"596",6,"empathy_decay",2,"md_as_02",61
"597",6,"empathy_decay",2,"md_as_04",30
"598",6,"empathy_decay",2,"md_as_05",37
"599",6,"empathy_decay",2,"md_as_06",69
"600",6,"empathy_decay",2,"md_as_07",84
"601",6,"empathy_decay",2,"md_as_08",54
"602",6,"empathy_decay",2,"md_as_09",61
"603",6,"empathy_decay",2,"md_as_10",36
"604",6,"empathy_decay",2,"md_as_11",69
"605",6,"empathy_decay",2,"md_as_23",14
"606",6,"empathy_decay",2,"md_as_24",33
"607",6,"empathy_decay",2,"md_as_25",51
"608",6,"empathy_decay",2,"md_as_26",30
"609",6,"empathy_decay",2,"md_as_27",30
"610",6,"empathy_decay",2,"md_as_28",12
"611",6,"empathy_decay",2,"md_as_29",46
"612",6,"empathy_decay",2,"md_as_39",14
"613",6,"empathy_decay",2,"md_as_43",44
"614",6,"empathy_decay",2,"md_as_44",46
"615",6,"empathy_decay",2,"md_as_45",60
"616",6,"empathy_decay",2,"md_as_46",78
"617",6,"empathy_decay",2,"md_as_51",63
"618",6,"empathy_decay",2,"md_as_56",62
"619",6,"empathy_decay",2,"md_as_57",52
"620",6,"empathy_decay",2,"md_as_58",73
"621",6,"empathy_decay",2,"md_as_59",3
"622",6,"empathy_decay",4,"md_as_01",48
"623",6,"empathy_decay",4,"md_as_02",50
"624",6,"empathy_decay",4,"md_as_04",26
"625",6,"empathy_decay",4,"md_as_05",14
"626",6,"empathy_decay",4,"md_as_06",51
"627",6,"empathy_decay",4,"md_as_07",79
"628",6,"empathy_decay",4,"md_as_08",43
"629",6,"empathy_decay",4,"md_as_09",77
"630",6,"empathy_decay",4,"md_as_10",49
"631",6,"empathy_decay",4,"md_as_11",70
"632",6,"empathy_decay",4,"md_as_23",19
"633",6,"empathy_decay",4,"md_as_24",27
"634",6,"empathy_decay",4,"md_as_25",30
"635",6,"empathy_decay",4,"md_as_26",61
"636",6,"empathy_decay",4,"md_as_27",34
"637",6,"empathy_decay",4,"md_as_28",26
"638",6,"empathy_decay",4,"md_as_29",57
"639",6,"empathy_decay",4,"md_as_39",26
"640",6,"empathy_decay",4,"md_as_43",47
"641",6,"empathy_decay",4,"md_as_44",20
"642",6,"empathy_decay",4,"md_as_45",65
"643",6,"empathy_decay",4,"md_as_46",79
"644",6,"empathy_decay",4,"md_as_51",62
"645",6,"empathy_decay",4,"md_as_56",70
"646",6,"empathy_decay",4,"md_as_57",52
"647",6,"empathy_decay",4,"md_as_58",60
"648",6,"empathy_decay",4,"md_as_59",20
"649",7,"empathy_control",2,"md_as_01",47
"650",7,"empathy_control",2,"md_as_02",63
"651",7,"empathy_control",2,"md_as_04",23
"652",7,"empathy_control",2,"md_as_05",80
"653",7,"empathy_control",2,"md_as_06",56
"654",7,"empathy_control",2,"md_as_07",58
"655",7,"empathy_control",2,"md_as_08",51
"656",7,"empathy_control",2,"md_as_09",76
"657",7,"empathy_control",2,"md_as_10",38
"658",7,"empathy_control",2,"md_as_11",63
"659",7,"empathy_control",2,"md_as_23",14
"660",7,"empathy_control",2,"md_as_24",15
"661",7,"empathy_control",2,"md_as_25",36
"662",7,"empathy_control",2,"md_as_26",61
"663",7,"empathy_control",2,"md_as_27",28
"664",7,"empathy_control",2,"md_as_28",37
"665",7,"empathy_control",2,"md_as_29",48
"666",7,"empathy_control",2,"md_as_39",16
"667",7,"empathy_control",2,"md_as_43",37
"668",7,"empathy_control",2,"md_as_44",52
"669",7,"empathy_control",2,"md_as_45",49
"670",7,"empathy_control",2,"md_as_46",77
"671",7,"empathy_control",2,"md_as_51",50
"672",7,"empathy_control",2,"md_as_56",36
"673",7,"empathy_control",2,"md_as_57",59
"674",7,"empathy_control",2,"md_as_58",55
"675",7,"empathy_control",2,"md_as_59",14
"676",7,"empathy_control",4,"md_as_01",37
"677",7,"empathy_control",4,"md_as_02",65
"678",7,"empathy_control",4,"md_as_04",33
"679",7,"empathy_control",4,"md_as_05",49
"680",7,"empathy_control",4,"md_as_06",49
"681",7,"empathy_control",4,"md_as_07",56
"682",7,"empathy_control",4,"md_as_08",55
"683",7,"empathy_control",4,"md_as_09",80
"684",7,"empathy_control",4,"md_as_10",39
"685",7,"empathy_control",4,"md_as_11",63
"686",7,"empathy_control",4,"md_as_23",11
"687",7,"empathy_control",4,"md_as_24",19
"688",7,"empathy_control",4,"md_as_25",36
"689",7,"empathy_control",4,"md_as_26",49
"690",7,"empathy_control",4,"md_as_27",48
"691",7,"empathy_control",4,"md_as_28",45
"692",7,"empathy_control",4,"md_as_29",48
"693",7,"empathy_control",4,"md_as_39",23
"694",7,"empathy_control",4,"md_as_43",24
"695",7,"empathy_control",4,"md_as_44",20
"696",7,"empathy_control",4,"md_as_45",70
"697",7,"empathy_control",4,"md_as_46",78
"698",7,"empathy_control",4,"md_as_51",58
"699",7,"empathy_control",4,"md_as_56",55
"700",7,"empathy_control",4,"md_as_57",57
"701",7,"empathy_control",4,"md_as_58",55
"702",7,"empathy_control",4,"md_as_59",17
"703",7,"empathy_decay",2,"md_as_01",20
"704",7,"empathy_decay",2,"md_as_02",60
"705",7,"empathy_decay",2,"md_as_04",30
"706",7,"empathy_decay",2,"md_as_05",45
"707",7,"empathy_decay",2,"md_as_06",72
"708",7,"empathy_decay",2,"md_as_07",80
"709",7,"empathy_decay",2,"md_as_08",68
"710",7,"empathy_decay",2,"md_as_09",84
"711",7,"empathy_decay",2,"md_as_10",51
"712",7,"empathy_decay",2,"md_as_11",71
"713",7,"empathy_decay",2,"md_as_23",17
"714",7,"empathy_decay",2,"md_as_24",36
"715",7,"empathy_decay",2,"md_as_25",68
"716",7,"empathy_decay",2,"md_as_26",30
"717",7,"empathy_decay",2,"md_as_27",35
"718",7,"empathy_decay",2,"md_as_28",10
"719",7,"empathy_decay",2,"md_as_29",34
"720",7,"empathy_decay",2,"md_as_39",15
"721",7,"empathy_decay",2,"md_as_43",46
"722",7,"empathy_decay",2,"md_as_44",34
"723",7,"empathy_decay",2,"md_as_45",79
"724",7,"empathy_decay",2,"md_as_46",83
"725",7,"empathy_decay",2,"md_as_51",57
"726",7,"empathy_decay",2,"md_as_56",72
"727",7,"empathy_decay",2,"md_as_57",54
"728",7,"empathy_decay",2,"md_as_58",63
"729",7,"empathy_decay",2,"md_as_59",13
"730",7,"empathy_decay",4,"md_as_01",59
"731",7,"empathy_decay",4,"md_as_02",52
"732",7,"empathy_decay",4,"md_as_04",28
"733",7,"empathy_decay",4,"md_as_05",8
"734",7,"empathy_decay",4,"md_as_06",50
"735",7,"empathy_decay",4,"md_as_07",78
"736",7,"empathy_decay",4,"md_as_08",46
"737",7,"empathy_decay",4,"md_as_09",20
"738",7,"empathy_decay",4,"md_as_10",42
"739",7,"empathy_decay",4,"md_as_11",65
"740",7,"empathy_decay",4,"md_as_23",3
"741",7,"empathy_decay",4,"md_as_24",34
"742",7,"empathy_decay",4,"md_as_25",39
"743",7,"empathy_decay",4,"md_as_26",60
"744",7,"empathy_decay",4,"md_as_27",35
"745",7,"empathy_decay",4,"md_as_28",20
"746",7,"empathy_decay",4,"md_as_29",40
"747",7,"empathy_decay",4,"md_as_39",27
"748",7,"empathy_decay",4,"md_as_43",43
"749",7,"empathy_decay",4,"md_as_44",16
"750",7,"empathy_decay",4,"md_as_45",71
"751",7,"empathy_decay",4,"md_as_46",86
"752",7,"empathy_decay",4,"md_as_51",61
"753",7,"empathy_decay",4,"md_as_56",58
"754",7,"empathy_decay",4,"md_as_57",50
"755",7,"empathy_decay",4,"md_as_58",59
"756",7,"empathy_decay",4,"md_as_59",18
"757",8,"empathy_control",2,"md_as_01",51
"758",8,"empathy_control",2,"md_as_02",55
"759",8,"empathy_control",2,"md_as_04",19
"760",8,"empathy_control",2,"md_as_05",89
"761",8,"empathy_control",2,"md_as_06",53
"762",8,"empathy_control",2,"md_as_07",80
"763",8,"empathy_control",2,"md_as_08",59
"764",8,"empathy_control",2,"md_as_09",69
"765",8,"empathy_control",2,"md_as_10",32
"766",8,"empathy_control",2,"md_as_11",64
"767",8,"empathy_control",2,"md_as_23",16
"768",8,"empathy_control",2,"md_as_24",24
"769",8,"empathy_control",2,"md_as_25",77
"770",8,"empathy_control",2,"md_as_26",53
"771",8,"empathy_control",2,"md_as_27",29
"772",8,"empathy_control",2,"md_as_28",29
"773",8,"empathy_control",2,"md_as_29",38
"774",8,"empathy_control",2,"md_as_39",18
"775",8,"empathy_control",2,"md_as_43",28
"776",8,"empathy_control",2,"md_as_44",46
"777",8,"empathy_control",2,"md_as_45",66
"778",8,"empathy_control",2,"md_as_46",78
"779",8,"empathy_control",2,"md_as_51",56
"780",8,"empathy_control",2,"md_as_56",32
"781",8,"empathy_control",2,"md_as_57",60
"782",8,"empathy_control",2,"md_as_58",52
"783",8,"empathy_control",2,"md_as_59",13
"784",8,"empathy_control",4,"md_as_01",47
"785",8,"empathy_control",4,"md_as_02",69
"786",8,"empathy_control",4,"md_as_04",34
"787",8,"empathy_control",4,"md_as_05",75
"788",8,"empathy_control",4,"md_as_06",51
"789",8,"empathy_control",4,"md_as_07",66
"790",8,"empathy_control",4,"md_as_08",63
"791",8,"empathy_control",4,"md_as_09",67
"792",8,"empathy_control",4,"md_as_10",40
"793",8,"empathy_control",4,"md_as_11",67
"794",8,"empathy_control",4,"md_as_23",11
"795",8,"empathy_control",4,"md_as_24",15
"796",8,"empathy_control",4,"md_as_25",76
"797",8,"empathy_control",4,"md_as_26",57
"798",8,"empathy_control",4,"md_as_27",48
"799",8,"empathy_control",4,"md_as_28",46
"800",8,"empathy_control",4,"md_as_29",39
"801",8,"empathy_control",4,"md_as_39",22
"802",8,"empathy_control",4,"md_as_43",24
"803",8,"empathy_control",4,"md_as_44",37
"804",8,"empathy_control",4,"md_as_45",70
"805",8,"empathy_control",4,"md_as_46",85
"806",8,"empathy_control",4,"md_as_51",60
"807",8,"empathy_control",4,"md_as_56",57
"808",8,"empathy_control",4,"md_as_57",58
"809",8,"empathy_control",4,"md_as_58",51
"810",8,"empathy_control",4,"md_as_59",16
"811",8,"empathy_decay",2,"md_as_01",42
"812",8,"empathy_decay",2,"md_as_02",63
"813",8,"empathy_decay",2,"md_as_04",25
"814",8,"empathy_decay",2,"md_as_05",41
"815",8,"empathy_decay",2,"md_as_06",83
"816",8,"empathy_decay",2,"md_as_07",90
"817",8,"empathy_decay",2,"md_as_08",74
"818",8,"empathy_decay",2,"md_as_09",66
"819",8,"empathy_decay",2,"md_as_10",44
"820",8,"empathy_decay",2,"md_as_11",68
"821",8,"empathy_decay",2,"md_as_23",11
"822",8,"empathy_decay",2,"md_as_24",40
"823",8,"empathy_decay",2,"md_as_25",73
"824",8,"empathy_decay",2,"md_as_26",38
"825",8,"empathy_decay",2,"md_as_27",36
"826",8,"empathy_decay",2,"md_as_28",9
"827",8,"empathy_decay",2,"md_as_29",44
"828",8,"empathy_decay",2,"md_as_39",22
"829",8,"empathy_decay",2,"md_as_43",41
"830",8,"empathy_decay",2,"md_as_44",36
"831",8,"empathy_decay",2,"md_as_45",69
"832",8,"empathy_decay",2,"md_as_46",90
"833",8,"empathy_decay",2,"md_as_51",56
"834",8,"empathy_decay",2,"md_as_56",77
"835",8,"empathy_decay",2,"md_as_57",53
"836",8,"empathy_decay",2,"md_as_58",64
"837",8,"empathy_decay",2,"md_as_59",3
"838",8,"empathy_decay",4,"md_as_01",61
"839",8,"empathy_decay",4,"md_as_02",49
"840",8,"empathy_decay",4,"md_as_04",40
"841",8,"empathy_decay",4,"md_as_05",30
"842",8,"empathy_decay",4,"md_as_06",56
"843",8,"empathy_decay",4,"md_as_07",70
"844",8,"empathy_decay",4,"md_as_08",45
"845",8,"empathy_decay",4,"md_as_09",84
"846",8,"empathy_decay",4,"md_as_10",42
"847",8,"empathy_decay",4,"md_as_11",65
"848",8,"empathy_decay",4,"md_as_23",16
"849",8,"empathy_decay",4,"md_as_24",30
"850",8,"empathy_decay",4,"md_as_25",50
"851",8,"empathy_decay",4,"md_as_26",56
"852",8,"empathy_decay",4,"md_as_27",29
"853",8,"empathy_decay",4,"md_as_28",20
"854",8,"empathy_decay",4,"md_as_29",33
"855",8,"empathy_decay",4,"md_as_39",29
"856",8,"empathy_decay",4,"md_as_43",46
"857",8,"empathy_decay",4,"md_as_44",16
"858",8,"empathy_decay",4,"md_as_45",64
"859",8,"empathy_decay",4,"md_as_46",81
"860",8,"empathy_decay",4,"md_as_51",59
"861",8,"empathy_decay",4,"md_as_56",67
"862",8,"empathy_decay",4,"md_as_57",50
"863",8,"empathy_decay",4,"md_as_58",70
"864",8,"empathy_decay",4,"md_as_59",17
"865",9,"empathy_control",2,"md_as_01",41
"866",9,"empathy_control",2,"md_as_02",56
"867",9,"empathy_control",2,"md_as_04",22
"868",9,"empathy_control",2,"md_as_05",80
"869",9,"empathy_control",2,"md_as_06",49
"870",9,"empathy_control",2,"md_as_07",65
"871",9,"empathy_control",2,"md_as_08",53
"872",9,"empathy_control",2,"md_as_09",82
"873",9,"empathy_control",2,"md_as_10",33
"874",9,"empathy_control",2,"md_as_11",64
"875",9,"empathy_control",2,"md_as_23",15
"876",9,"empathy_control",2,"md_as_24",14
"877",9,"empathy_control",2,"md_as_25",44
"878",9,"empathy_control",2,"md_as_26",45
"879",9,"empathy_control",2,"md_as_27",26
"880",9,"empathy_control",2,"md_as_28",48
"881",9,"empathy_control",2,"md_as_29",46
"882",9,"empathy_control",2,"md_as_39",14
"883",9,"empathy_control",2,"md_as_43",29
"884",9,"empathy_control",2,"md_as_44",48
"885",9,"empathy_control",2,"md_as_45",70
"886",9,"empathy_control",2,"md_as_46",76
"887",9,"empathy_control",2,"md_as_51",50
"888",9,"empathy_control",2,"md_as_56",53
"889",9,"empathy_control",2,"md_as_57",60
"890",9,"empathy_control",2,"md_as_58",52
"891",9,"empathy_control",2,"md_as_59",15
"892",9,"empathy_control",4,"md_as_01",44
"893",9,"empathy_control",4,"md_as_02",56
"894",9,"empathy_control",4,"md_as_04",30
"895",9,"empathy_control",4,"md_as_05",55
"896",9,"empathy_control",4,"md_as_06",71
"897",9,"empathy_control",4,"md_as_07",68
"898",9,"empathy_control",4,"md_as_08",54
"899",9,"empathy_control",4,"md_as_09",82
"900",9,"empathy_control",4,"md_as_10",32
"901",9,"empathy_control",4,"md_as_11",66
"902",9,"empathy_control",4,"md_as_23",16
"903",9,"empathy_control",4,"md_as_24",14
"904",9,"empathy_control",4,"md_as_25",43
"905",9,"empathy_control",4,"md_as_26",59
"906",9,"empathy_control",4,"md_as_27",49
"907",9,"empathy_control",4,"md_as_28",49
"908",9,"empathy_control",4,"md_as_29",42
"909",9,"empathy_control",4,"md_as_39",28
"910",9,"empathy_control",4,"md_as_43",23
"911",9,"empathy_control",4,"md_as_44",46
"912",9,"empathy_control",4,"md_as_45",59
"913",9,"empathy_control",4,"md_as_46",75
"914",9,"empathy_control",4,"md_as_51",61
"915",9,"empathy_control",4,"md_as_56",65
"916",9,"empathy_control",4,"md_as_57",60
"917",9,"empathy_control",4,"md_as_58",60
"918",9,"empathy_control",4,"md_as_59",14
"919",9,"empathy_decay",2,"md_as_01",45
"920",9,"empathy_decay",2,"md_as_02",70
"921",9,"empathy_decay",2,"md_as_04",26
"922",9,"empathy_decay",2,"md_as_05",32
"923",9,"empathy_decay",2,"md_as_06",78
"924",9,"empathy_decay",2,"md_as_07",91
"925",9,"empathy_decay",2,"md_as_08",73
"926",9,"empathy_decay",2,"md_as_09",77
"927",9,"empathy_decay",2,"md_as_10",39
"928",9,"empathy_decay",2,"md_as_11",76
"929",9,"empathy_decay",2,"md_as_23",11
"930",9,"empathy_decay",2,"md_as_24",41
"931",9,"empathy_decay",2,"md_as_25",40
"932",9,"empathy_decay",2,"md_as_26",35
"933",9,"empathy_decay",2,"md_as_27",40
"934",9,"empathy_decay",2,"md_as_28",15
"935",9,"empathy_decay",2,"md_as_29",45
"936",9,"empathy_decay",2,"md_as_39",19
"937",9,"empathy_decay",2,"md_as_43",45
"938",9,"empathy_decay",2,"md_as_44",40
"939",9,"empathy_decay",2,"md_as_45",65
"940",9,"empathy_decay",2,"md_as_46",76
"941",9,"empathy_decay",2,"md_as_51",59
"942",9,"empathy_decay",2,"md_as_56",77
"943",9,"empathy_decay",2,"md_as_57",50
"944",9,"empathy_decay",2,"md_as_58",74
"945",9,"empathy_decay",2,"md_as_59",14
"946",9,"empathy_decay",4,"md_as_01",56
"947",9,"empathy_decay",4,"md_as_02",48
"948",9,"empathy_decay",4,"md_as_04",30
"949",9,"empathy_decay",4,"md_as_05",37
"950",9,"empathy_decay",4,"md_as_06",55
"951",9,"empathy_decay",4,"md_as_07",75
"952",9,"empathy_decay",4,"md_as_08",44
"953",9,"empathy_decay",4,"md_as_09",79
"954",9,"empathy_decay",4,"md_as_10",51
"955",9,"empathy_decay",4,"md_as_11",60
"956",9,"empathy_decay",4,"md_as_23",18
"957",9,"empathy_decay",4,"md_as_24",33
"958",9,"empathy_decay",4,"md_as_25",40
"959",9,"empathy_decay",4,"md_as_26",64
"960",9,"empathy_decay",4,"md_as_27",34
"961",9,"empathy_decay",4,"md_as_28",30
"962",9,"empathy_decay",4,"md_as_29",49
"963",9,"empathy_decay",4,"md_as_39",16
"964",9,"empathy_decay",4,"md_as_43",48
"965",9,"empathy_decay",4,"md_as_44",20
"966",9,"empathy_decay",4,"md_as_45",75
"967",9,"empathy_decay",4,"md_as_46",84
"968",9,"empathy_decay",4,"md_as_51",63
"969",9,"empathy_decay",4,"md_as_56",68
"970",9,"empathy_decay",4,"md_as_57",46
"971",9,"empathy_decay",4,"md_as_58",68
"972",9,"empathy_decay",4,"md_as_59",12
"973",10,"empathy_control",2,"md_as_01",37
"974",10,"empathy_control",2,"md_as_02",59
"975",10,"empathy_control",2,"md_as_04",18
"976",10,"empathy_control",2,"md_as_05",83
"977",10,"empathy_control",2,"md_as_06",65
"978",10,"empathy_control",2,"md_as_07",86
"979",10,"empathy_control",2,"md_as_08",57
"980",10,"empathy_control",2,"md_as_09",74
"981",10,"empathy_control",2,"md_as_10",29
"982",10,"empathy_control",2,"md_as_11",67
"983",10,"empathy_control",2,"md_as_23",10
"984",10,"empathy_control",2,"md_as_24",11
"985",10,"empathy_control",2,"md_as_25",69
"986",10,"empathy_control",2,"md_as_26",55
"987",10,"empathy_control",2,"md_as_27",35
"988",10,"empathy_control",2,"md_as_28",33
"989",10,"empathy_control",2,"md_as_29",40
"990",10,"empathy_control",2,"md_as_39",18
"991",10,"empathy_control",2,"md_as_43",27
"992",10,"empathy_control",2,"md_as_44",51
"993",10,"empathy_control",2,"md_as_45",74
"994",10,"empathy_control",2,"md_as_46",66
"995",10,"empathy_control",2,"md_as_51",57
"996",10,"empathy_control",2,"md_as_56",45
"997",10,"empathy_control",2,"md_as_57",56
"998",10,"empathy_control",2,"md_as_58",53
"999",10,"empathy_control",2,"md_as_59",15
"1000",10,"empathy_control",4,"md_as_01",46
"1001",10,"empathy_control",4,"md_as_02",68
"1002",10,"empathy_control",4,"md_as_04",33
"1003",10,"empathy_control",4,"md_as_05",86
"1004",10,"empathy_control",4,"md_as_06",69
"1005",10,"empathy_control",4,"md_as_07",61
"1006",10,"empathy_control",4,"md_as_08",61
"1007",10,"empathy_control",4,"md_as_09",61
"1008",10,"empathy_control",4,"md_as_10",36
"1009",10,"empathy_control",4,"md_as_11",76
"1010",10,"empathy_control",4,"md_as_23",11
"1011",10,"empathy_control",4,"md_as_24",17
"1012",10,"empathy_control",4,"md_as_25",65
"1013",10,"empathy_control",4,"md_as_26",60
"1014",10,"empathy_control",4,"md_as_27",54
"1015",10,"empathy_control",4,"md_as_28",46
"1016",10,"empathy_control",4,"md_as_29",35
"1017",10,"empathy_control",4,"md_as_39",21
"1018",10,"empathy_control",4,"md_as_43",26
"1019",10,"empathy_control",4,"md_as_44",38
"1020",10,"empathy_control",4,"md_as_45",75
"1021",10,"empathy_control",4,"md_as_46",87
"1022",10,"empathy_control",4,"md_as_51",56
"1023",10,"empathy_control",4,"md_as_56",62
"1024",10,"empathy_control",4,"md_as_57",60
"1025",10,"empathy_control",4,"md_as_58",50
"1026",10,"empathy_control",4,"md_as_59",12
"1027",10,"empathy_decay",2,"md_as_01",38
"1028",10,"empathy_decay",2,"md_as_02",60
"1029",10,"empathy_decay",2,"md_as_04",31
"1030",10,"empathy_decay",2,"md_as_05",12
"1031",10,"empathy_decay",2,"md_as_06",49
"1032",10,"empathy_decay",2,"md_as_07",66
"1033",10,"empathy_decay",2,"md_as_08",64
"1034",10,"empathy_decay",2,"md_as_09",73
"1035",10,"empathy_decay",2,"md_as_10",42
"1036",10,"empathy_decay",2,"md_as_11",69
"1037",10,"empathy_decay",2,"md_as_23",11
"1038",10,"empathy_decay",2,"md_as_24",33
"1039",10,"empathy_decay",2,"md_as_25",75
"1040",10,"empathy_decay",2,"md_as_26",34
"1041",10,"empathy_decay",2,"md_as_27",31
"1042",10,"empathy_decay",2,"md_as_28",8
"1043",10,"empathy_decay",2,"md_as_29",43
"1044",10,"empathy_decay",2,"md_as_39",30
"1045",10,"empathy_decay",2,"md_as_43",49
"1046",10,"empathy_decay",2,"md_as_44",40
"1047",10,"empathy_decay",2,"md_as_45",65
"1048",10,"empathy_decay",2,"md_as_46",86
"1049",10,"empathy_decay",2,"md_as_51",54
"1050",10,"empathy_decay",2,"md_as_56",73
"1051",10,"empathy_decay",2,"md_as_57",53
"1052",10,"empathy_decay",2,"md_as_58",68
"1053",10,"empathy_decay",2,"md_as_59",16
"1054",10,"empathy_decay",4,"md_as_01",37
"1055",10,"empathy_decay",4,"md_as_02",61
"1056",10,"empathy_decay",4,"md_as_04",33
"1057",10,"empathy_decay",4,"md_as_05",19
"1058",10,"empathy_decay",4,"md_as_06",60
"1059",10,"empathy_decay",4,"md_as_07",83
"1060",10,"empathy_decay",4,"md_as_08",55
"1061",10,"empathy_decay",4,"md_as_09",68
"1062",10,"empathy_decay",4,"md_as_10",43
"1063",10,"empathy_decay",4,"md_as_11",67
"1064",10,"empathy_decay",4,"md_as_23",12
"1065",10,"empathy_decay",4,"md_as_24",26
"1066",10,"empathy_decay",4,"md_as_25",54
"1067",10,"empathy_decay",4,"md_as_26",45
"1068",10,"empathy_decay",4,"md_as_27",38
"1069",10,"empathy_decay",4,"md_as_28",20
"1070",10,"empathy_decay",4,"md_as_29",56
"1071",10,"empathy_decay",4,"md_as_39",13
"1072",10,"empathy_decay",4,"md_as_43",48
"1073",10,"empathy_decay",4,"md_as_44",21
"1074",10,"empathy_decay",4,"md_as_45",61
"1075",10,"empathy_decay",4,"md_as_46",81
"1076",10,"empathy_decay",4,"md_as_51",60
"1077",10,"empathy_decay",4,"md_as_56",69
"1078",10,"empathy_decay",4,"md_as_57",50
"1079",10,"empathy_decay",4,"md_as_58",65
"1080",10,"empathy_decay",4,"md_as_59",14
"1081",11,"empathy_control",2,"md_as_01",39
"1082",11,"empathy_control",2,"md_as_02",61
"1083",11,"empathy_control",2,"md_as_04",21
"1084",11,"empathy_control",2,"md_as_05",87
"1085",11,"empathy_control",2,"md_as_06",37
"1086",11,"empathy_control",2,"md_as_07",47
"1087",11,"empathy_control",2,"md_as_08",50
"1088",11,"empathy_control",2,"md_as_09",86
"1089",11,"empathy_control",2,"md_as_10",26
"1090",11,"empathy_control",2,"md_as_11",67
"1091",11,"empathy_control",2,"md_as_23",13
"1092",11,"empathy_control",2,"md_as_24",14
"1093",11,"empathy_control",2,"md_as_25",66
"1094",11,"empathy_control",2,"md_as_26",58
"1095",11,"empathy_control",2,"md_as_27",29
"1096",11,"empathy_control",2,"md_as_28",32
"1097",11,"empathy_control",2,"md_as_29",36
"1098",11,"empathy_control",2,"md_as_39",17
"1099",11,"empathy_control",2,"md_as_43",29
"1100",11,"empathy_control",2,"md_as_44",49
"1101",11,"empathy_control",2,"md_as_45",60
"1102",11,"empathy_control",2,"md_as_46",68
"1103",11,"empathy_control",2,"md_as_51",55
"1104",11,"empathy_control",2,"md_as_56",56
"1105",11,"empathy_control",2,"md_as_57",59
"1106",11,"empathy_control",2,"md_as_58",53
"1107",11,"empathy_control",2,"md_as_59",13
"1108",11,"empathy_control",4,"md_as_01",50
"1109",11,"empathy_control",4,"md_as_02",74
"1110",11,"empathy_control",4,"md_as_04",30
"1111",11,"empathy_control",4,"md_as_05",52
"1112",11,"empathy_control",4,"md_as_06",52
"1113",11,"empathy_control",4,"md_as_07",51
"1114",11,"empathy_control",4,"md_as_08",55
"1115",11,"empathy_control",4,"md_as_09",86
"1116",11,"empathy_control",4,"md_as_10",35
"1117",11,"empathy_control",4,"md_as_11",66
"1118",11,"empathy_control",4,"md_as_23",19
"1119",11,"empathy_control",4,"md_as_24",12
"1120",11,"empathy_control",4,"md_as_25",43
"1121",11,"empathy_control",4,"md_as_26",60
"1122",11,"empathy_control",4,"md_as_27",53
"1123",11,"empathy_control",4,"md_as_28",56
"1124",11,"empathy_control",4,"md_as_29",40
"1125",11,"empathy_control",4,"md_as_39",26
"1126",11,"empathy_control",4,"md_as_43",24
"1127",11,"empathy_control",4,"md_as_44",38
"1128",11,"empathy_control",4,"md_as_45",70
"1129",11,"empathy_control",4,"md_as_46",78
"1130",11,"empathy_control",4,"md_as_51",56
"1131",11,"empathy_control",4,"md_as_56",60
"1132",11,"empathy_control",4,"md_as_57",53
"1133",11,"empathy_control",4,"md_as_58",59
"1134",11,"empathy_control",4,"md_as_59",14
"1135",11,"empathy_decay",2,"md_as_01",57
"1136",11,"empathy_decay",2,"md_as_02",68
"1137",11,"empathy_decay",2,"md_as_04",30
"1138",11,"empathy_decay",2,"md_as_05",64
"1139",11,"empathy_decay",2,"md_as_06",69
"1140",11,"empathy_decay",2,"md_as_07",96
"1141",11,"empathy_decay",2,"md_as_08",71
"1142",11,"empathy_decay",2,"md_as_09",66
"1143",11,"empathy_decay",2,"md_as_10",40
"1144",11,"empathy_decay",2,"md_as_11",72
"1145",11,"empathy_decay",2,"md_as_23",16
"1146",11,"empathy_decay",2,"md_as_24",24
"1147",11,"empathy_decay",2,"md_as_25",57
"1148",11,"empathy_decay",2,"md_as_26",37
"1149",11,"empathy_decay",2,"md_as_27",40
"1150",11,"empathy_decay",2,"md_as_28",8
"1151",11,"empathy_decay",2,"md_as_29",57
"1152",11,"empathy_decay",2,"md_as_39",36
"1153",11,"empathy_decay",2,"md_as_43",47
"1154",11,"empathy_decay",2,"md_as_44",54
"1155",11,"empathy_decay",2,"md_as_45",79
"1156",11,"empathy_decay",2,"md_as_46",90
"1157",11,"empathy_decay",2,"md_as_51",51
"1158",11,"empathy_decay",2,"md_as_56",76
"1159",11,"empathy_decay",2,"md_as_57",30
"1160",11,"empathy_decay",2,"md_as_58",67
"1161",11,"empathy_decay",2,"md_as_59",18
"1162",11,"empathy_decay",4,"md_as_01",52
"1163",11,"empathy_decay",4,"md_as_02",56
"1164",11,"empathy_decay",4,"md_as_04",30
"1165",11,"empathy_decay",4,"md_as_05",40
"1166",11,"empathy_decay",4,"md_as_06",55
"1167",11,"empathy_decay",4,"md_as_07",83
"1168",11,"empathy_decay",4,"md_as_08",45
"1169",11,"empathy_decay",4,"md_as_09",78
"1170",11,"empathy_decay",4,"md_as_10",41
"1171",11,"empathy_decay",4,"md_as_11",69
"1172",11,"empathy_decay",4,"md_as_23",19
"1173",11,"empathy_decay",4,"md_as_24",30
"1174",11,"empathy_decay",4,"md_as_25",39
"1175",11,"empathy_decay",4,"md_as_26",3
"1176",11,"empathy_decay",4,"md_as_27",33
"1177",11,"empathy_decay",4,"md_as_28",26
"1178",11,"empathy_decay",4,"md_as_29",40
