"","subj_idx","blockno","trialno","rt","response","id","motive","condition","other_poss_loss","sample"
"2842",14,1,"3","1405",0,"md_as_27","empathy","control",160,"lab"
"2843",14,1,"4","1074",0,"md_as_27","empathy","control",180,"lab"
"2844",14,1,"5","1426",1,"md_as_27","empathy","control",300,"lab"
"2845",14,1,"6","1145",1,"md_as_27","empathy","control",240,"lab"
"2846",14,1,"7","1457",0,"md_as_27","empathy","control",40,"lab"
"2847",14,1,"8","1063",0,"md_as_27","empathy","control",40,"lab"
"2848",14,1,"9","1218",1,"md_as_27","empathy","control",380,"lab"
"2849",14,1,"10","1267",1,"md_as_27","empathy","control",300,"lab"
"2850",14,1,"11","1362",1,"md_as_27","empathy","control",60,"lab"
"2851",14,1,"12","1681",1,"md_as_27","empathy","control",360,"lab"
"2852",14,1,"13","1481",1,"md_as_27","empathy","control",280,"lab"
"2853",14,1,"14","1297",1,"md_as_27","empathy","control",380,"lab"
"2854",14,1,"15","1808",0,"md_as_27","empathy","control",100,"lab"
"2855",14,1,"16","1881",1,"md_as_27","empathy","control",100,"lab"
"2856",14,1,"17","2237",0,"md_as_27","empathy","control",240,"lab"
"2857",14,1,"18","1389",0,"md_as_27","empathy","control",160,"lab"
"2858",14,1,"19","1343",0,"md_as_27","empathy","control",20,"lab"
"2859",14,1,"20","1281",0,"md_as_27","empathy","control",60,"lab"
"2860",14,1,"21","1245",1,"md_as_27","empathy","control",220,"lab"
"2861",14,1,"22","1054",1,"md_as_27","empathy","control",380,"lab"
"2862",14,1,"23","1568",0,"md_as_27","empathy","control",20,"lab"
"2863",14,1,"24","1522",1,"md_as_27","empathy","control",320,"lab"
"2864",14,1,"25","926",1,"md_as_27","empathy","control",360,"lab"
"2865",14,1,"26","1722",1,"md_as_27","empathy","control",280,"lab"
"2866",14,1,"27","1903",0,"md_as_27","empathy","control",220,"lab"
"2867",14,1,"28","1801",0,"md_as_27","empathy","control",320,"lab"
"2868",14,1,"29","1145",1,"md_as_27","empathy","control",180,"lab"
"2869",14,1,"30","1450",1,"md_as_27","empathy","control",340,"lab"
"2870",14,1,"31","1520",0,"md_as_27","empathy","control",380,"lab"
"2871",14,1,"32","1225",1,"md_as_27","empathy","control",360,"lab"
"2872",14,1,"33","1022",1,"md_as_27","empathy","control",360,"lab"
"2873",14,1,"34","1230",0,"md_as_27","empathy","control",120,"lab"
"2874",14,2,"1","1139",0,"md_as_27","empathy","control",120,"lab"
"2875",14,2,"2","1304",1,"md_as_27","empathy","control",340,"lab"
"2876",14,2,"3","1785",1,"md_as_27","empathy","control",160,"lab"
"2877",14,2,"4","1214",0,"md_as_27","empathy","control",180,"lab"
"2878",14,2,"5","1158",0,"md_as_27","empathy","control",300,"lab"
"2879",14,2,"6","1170",1,"md_as_27","empathy","control",240,"lab"
"2880",14,2,"7","1495",0,"md_as_27","empathy","control",40,"lab"
"2881",14,2,"8","1575",0,"md_as_27","empathy","control",40,"lab"
"2882",14,2,"9","1463",1,"md_as_27","empathy","control",380,"lab"
"2883",14,2,"10","840",1,"md_as_27","empathy","control",300,"lab"
"2884",14,2,"11","1359",0,"md_as_27","empathy","control",60,"lab"
"2885",14,2,"12","1242",1,"md_as_27","empathy","control",360,"lab"
"2886",14,2,"13","929",1,"md_as_27","empathy","control",280,"lab"
"2887",14,2,"14","974",1,"md_as_27","empathy","control",380,"lab"
"2888",14,2,"15","1393",0,"md_as_27","empathy","control",100,"lab"
"2889",14,2,"16","1567",0,"md_as_27","empathy","control",100,"lab"
"2890",14,2,"17","1602",0,"md_as_27","empathy","control",240,"lab"
"2891",14,2,"18","1833",1,"md_as_27","empathy","control",160,"lab"
"2892",14,2,"19","1555",0,"md_as_27","empathy","control",20,"lab"
"2893",14,2,"20","1373",0,"md_as_27","empathy","control",60,"lab"
"2894",14,2,"21","1071",1,"md_as_27","empathy","control",220,"lab"
"2895",14,2,"22","1462",1,"md_as_27","empathy","control",380,"lab"
"2896",14,2,"23","1073",0,"md_as_27","empathy","control",20,"lab"
"2897",14,2,"24","1495",1,"md_as_27","empathy","control",320,"lab"
"2898",14,2,"25","946",1,"md_as_27","empathy","control",360,"lab"
"2899",14,2,"26","1797",1,"md_as_27","empathy","control",280,"lab"
"2900",14,2,"27","1530",0,"md_as_27","empathy","control",220,"lab"
"2901",14,2,"28","1748",1,"md_as_27","empathy","control",320,"lab"
"2902",14,2,"29","1461",0,"md_as_27","empathy","control",180,"lab"
"2903",14,2,"30","1881",1,"md_as_27","empathy","control",340,"lab"
"2904",14,2,"31","1536",0,"md_as_27","empathy","control",380,"lab"
"2905",14,2,"32","1475",1,"md_as_27","empathy","control",360,"lab"
"2906",14,2,"33","1292",1,"md_as_27","empathy","control",360,"lab"
"2907",14,2,"34","1131",0,"md_as_27","empathy","control",120,"lab"
"2908",14,3,"1","1368",1,"md_as_27","empathy","control",240,"lab"
"2909",14,3,"2","1863",0,"md_as_27","empathy","control",180,"lab"
"2910",14,3,"3","1097",0,"md_as_27","empathy","control",380,"lab"
"2911",14,3,"4","1403",1,"md_as_27","empathy","control",300,"lab"
"2912",14,3,"5","1471",0,"md_as_27","empathy","control",180,"lab"
"2913",14,3,"6","1482",0,"md_as_27","empathy","control",60,"lab"
"2914",14,3,"7","1413",0,"md_as_27","empathy","control",60,"lab"
"2915",14,3,"8","1098",0,"md_as_27","empathy","control",160,"lab"
"2916",14,3,"9","1198",1,"md_as_27","empathy","control",380,"lab"
"2917",14,3,"10","1110",1,"md_as_27","empathy","control",340,"lab"
"2918",14,3,"11","1351",1,"md_as_27","empathy","control",360,"lab"
"2919",14,3,"12","1318",0,"md_as_27","empathy","control",360,"lab"
"2920",14,3,"13","1406",0,"md_as_27","empathy","control",120,"lab"
"2921",14,3,"14","1174",1,"md_as_27","empathy","control",320,"lab"
"2922",14,3,"15","1299",0,"md_as_27","empathy","control",40,"lab"
"2923",14,3,"16","1665",1,"md_as_27","empathy","control",280,"lab"
"2924",14,3,"17","1496",0,"md_as_27","empathy","control",240,"lab"
"2925",14,3,"18","1676",0,"md_as_27","empathy","control",100,"lab"
"2926",14,3,"19","1363",1,"md_as_27","empathy","control",380,"lab"
"2927",14,3,"20","2048",0,"md_as_27","empathy","control",160,"lab"
"2928",14,3,"21","1372",0,"md_as_27","empathy","control",320,"lab"
"2929",14,3,"22","1281",1,"md_as_27","empathy","control",280,"lab"
"2930",14,3,"23","1320",0,"md_as_27","empathy","control",220,"lab"
"2931",14,3,"24","1320",1,"md_as_27","empathy","control",360,"lab"
"2932",14,3,"25","1071",1,"md_as_27","empathy","control",380,"lab"
"2933",14,3,"26","1168",1,"md_as_27","empathy","control",340,"lab"
"2934",14,3,"27","1267",0,"md_as_27","empathy","control",20,"lab"
"2935",14,3,"28","1222",1,"md_as_27","empathy","control",300,"lab"
"2936",14,3,"29","1735",0,"md_as_27","empathy","control",20,"lab"
"2937",14,3,"30","1323",1,"md_as_27","empathy","control",220,"lab"
"2938",14,3,"31","1115",0,"md_as_27","empathy","control",100,"lab"
"2939",14,3,"32","1133",0,"md_as_27","empathy","control",40,"lab"
"2940",14,3,"33","1551",1,"md_as_27","empathy","control",360,"lab"
"2941",14,3,"34","1174",0,"md_as_27","empathy","control",120,"lab"
"2942",14,1,"1","1527",1,"md_as_27","empathy","treatment",360,"lab"
"2943",14,1,"2","1221",1,"md_as_27","empathy","treatment",220,"lab"
"2944",14,1,"3","1270",1,"md_as_27","empathy","treatment",360,"lab"
"2945",14,1,"4","1230",1,"md_as_27","empathy","treatment",380,"lab"
"2946",14,1,"5","1164",0,"md_as_27","empathy","treatment",380,"lab"
"2947",14,1,"6","1309",0,"md_as_27","empathy","treatment",180,"lab"
"2948",14,1,"7","1006",1,"md_as_27","empathy","treatment",240,"lab"
"2949",14,1,"8","1009",1,"md_as_27","empathy","treatment",340,"lab"
"2950",14,1,"9","1081",1,"md_as_27","empathy","treatment",380,"lab"
"2951",14,1,"10","1177",1,"md_as_27","empathy","treatment",320,"lab"
"2952",14,1,"11","1152",1,"md_as_27","empathy","treatment",380,"lab"
"2953",14,1,"12","1432",1,"md_as_27","empathy","treatment",340,"lab"
"2954",14,1,"13","1186",0,"md_as_27","empathy","treatment",20,"lab"
"2955",14,1,"14","946",1,"md_as_27","empathy","treatment",360,"lab"
"2956",14,1,"15","1393",1,"md_as_27","empathy","treatment",300,"lab"
"2957",14,1,"16","1639",0,"md_as_27","empathy","treatment",100,"lab"
"2958",14,1,"17","1342",0,"md_as_27","empathy","treatment",60,"lab"
"2959",14,1,"18","1396",0,"md_as_27","empathy","treatment",100,"lab"
"2960",14,1,"19","1345",1,"md_as_27","empathy","treatment",280,"lab"
"2961",14,1,"20","1349",0,"md_as_27","empathy","treatment",40,"lab"
"2962",14,1,"21","1445",0,"md_as_27","empathy","treatment",180,"lab"
"2963",14,1,"22","1057",0,"md_as_27","empathy","treatment",120,"lab"
"2964",14,1,"23","1083",0,"md_as_27","empathy","treatment",160,"lab"
"2965",14,1,"24","1630",0,"md_as_27","empathy","treatment",240,"lab"
"2966",14,1,"25","2295",0,"md_as_27","empathy","treatment",160,"lab"
"2967",14,1,"26","1034",0,"md_as_27","empathy","treatment",220,"lab"
"2968",14,1,"27","2011",1,"md_as_27","empathy","treatment",300,"lab"
"2969",14,1,"28","1653",1,"md_as_27","empathy","treatment",280,"lab"
"2970",14,1,"29","1783",1,"md_as_27","empathy","treatment",320,"lab"
"2971",14,1,"30","1250",1,"md_as_27","empathy","treatment",360,"lab"
"2972",14,1,"31","1523",0,"md_as_27","empathy","treatment",20,"lab"
"2973",14,1,"32","2055",0,"md_as_27","empathy","treatment",60,"lab"
"2974",14,1,"33","1576",0,"md_as_27","empathy","treatment",120,"lab"
"2975",14,1,"34","1354",0,"md_as_27","empathy","treatment",40,"lab"
"2976",14,2,"1","1624",1,"md_as_27","empathy","treatment",360,"lab"
"2977",14,2,"2","1656",1,"md_as_27","empathy","treatment",220,"lab"
"2978",14,2,"3","1329",1,"md_as_27","empathy","treatment",360,"lab"
"2979",14,2,"4","1167",1,"md_as_27","empathy","treatment",380,"lab"
"2980",14,2,"5","983",0,"md_as_27","empathy","treatment",380,"lab"
"2981",14,2,"6","1693",0,"md_as_27","empathy","treatment",180,"lab"
"2982",14,2,"7","1201",1,"md_as_27","empathy","treatment",240,"lab"
"2983",14,2,"8","1073",1,"md_as_27","empathy","treatment",340,"lab"
"2984",14,2,"9","1245",1,"md_as_27","empathy","treatment",380,"lab"
"2985",14,2,"10","1066",1,"md_as_27","empathy","treatment",320,"lab"
"2986",14,2,"11","927",1,"md_as_27","empathy","treatment",380,"lab"
"2987",14,2,"12","1018",1,"md_as_27","empathy","treatment",340,"lab"
"2988",14,2,"13","1639",0,"md_as_27","empathy","treatment",20,"lab"
"2989",14,2,"14","1016",1,"md_as_27","empathy","treatment",360,"lab"
"2990",14,2,"15","1530",1,"md_as_27","empathy","treatment",300,"lab"
"2991",14,2,"16","1456",0,"md_as_27","empathy","treatment",100,"lab"
"2992",14,2,"17","1173",0,"md_as_27","empathy","treatment",60,"lab"
"2993",14,2,"18","1389",0,"md_as_27","empathy","treatment",100,"lab"
"2994",14,2,"19","1132",1,"md_as_27","empathy","treatment",280,"lab"
"2995",14,2,"20","1258",0,"md_as_27","empathy","treatment",40,"lab"
"2996",14,2,"21","1027",0,"md_as_27","empathy","treatment",180,"lab"
"2997",14,2,"22","1124",0,"md_as_27","empathy","treatment",120,"lab"
"2998",14,2,"23","1053",0,"md_as_27","empathy","treatment",160,"lab"
"2999",14,2,"24","1118",0,"md_as_27","empathy","treatment",240,"lab"
"3000",14,2,"25","1410",0,"md_as_27","empathy","treatment",160,"lab"
"3001",14,2,"26","1311",1,"md_as_27","empathy","treatment",220,"lab"
"3002",14,2,"27","1633",1,"md_as_27","empathy","treatment",300,"lab"
"3003",14,2,"28","1456",1,"md_as_27","empathy","treatment",280,"lab"
"3004",14,2,"29","1268",1,"md_as_27","empathy","treatment",320,"lab"
"3005",14,2,"30","1302",1,"md_as_27","empathy","treatment",360,"lab"
"3006",14,2,"31","1549",0,"md_as_27","empathy","treatment",20,"lab"
"3007",14,2,"32","1237",0,"md_as_27","empathy","treatment",60,"lab"
"3008",14,2,"33","1324",0,"md_as_27","empathy","treatment",120,"lab"
"3009",14,2,"34","1179",0,"md_as_27","empathy","treatment",40,"lab"
"3010",14,3,"1","1386",1,"md_as_27","empathy","treatment",300,"lab"
"3011",14,3,"2","1191",0,"md_as_27","empathy","treatment",100,"lab"
"3012",14,3,"3","1375",0,"md_as_27","empathy","treatment",60,"lab"
"3013",14,3,"4","1216",1,"md_as_27","empathy","treatment",380,"lab"
"3014",14,3,"5","1324",0,"md_as_27","empathy","treatment",60,"lab"
"3015",14,3,"6","1394",1,"md_as_27","empathy","treatment",220,"lab"
"3016",14,3,"7","1256",1,"md_as_27","empathy","treatment",320,"lab"
"3017",14,3,"8","1243",1,"md_as_27","empathy","treatment",360,"lab"
"3018",14,3,"9","1354",1,"md_as_27","empathy","treatment",360,"lab"
"3019",14,3,"10","1120",1,"md_as_27","empathy","treatment",300,"lab"
"3020",14,3,"11","1240",1,"md_as_27","empathy","treatment",240,"lab"
"3021",14,3,"12","1256",0,"md_as_27","empathy","treatment",20,"lab"
"3022",14,3,"13","1375",0,"md_as_27","empathy","treatment",180,"lab"
"3023",14,3,"14","1297",0,"md_as_27","empathy","treatment",20,"lab"
"3024",14,3,"15","1615",0,"md_as_27","empathy","treatment",120,"lab"
"3025",14,3,"16","1177",1,"md_as_27","empathy","treatment",380,"lab"
"3026",14,3,"17","1550",0,"md_as_27","empathy","treatment",240,"lab"
"3027",14,3,"18","1287",0,"md_as_27","empathy","treatment",180,"lab"
"3028",14,3,"19","1422",1,"md_as_27","empathy","treatment",280,"lab"
"3029",14,3,"20","1239",0,"md_as_27","empathy","treatment",100,"lab"
"3030",14,3,"21","1331",0,"md_as_27","empathy","treatment",380,"lab"
"3031",14,3,"22","1536",1,"md_as_27","empathy","treatment",320,"lab"
"3032",14,3,"23","1267",1,"md_as_27","empathy","treatment",340,"lab"
"3033",14,3,"24","1505",1,"md_as_27","empathy","treatment",340,"lab"
"3034",14,3,"25","1314",1,"md_as_27","empathy","treatment",360,"lab"
"3035",14,3,"26","1324",0,"md_as_27","empathy","treatment",220,"lab"
"3036",14,3,"27","1981",0,"md_as_27","empathy","treatment",160,"lab"
"3037",14,3,"28","1197",1,"md_as_27","empathy","treatment",360,"lab"
"3038",14,3,"29","1133",1,"md_as_27","empathy","treatment",280,"lab"
"3039",14,3,"30","1212",0,"md_as_27","empathy","treatment",120,"lab"
"3040",14,3,"31","1137",0,"md_as_27","empathy","treatment",40,"lab"
"3041",14,3,"32","1141",1,"md_as_27","empathy","treatment",380,"lab"
"3042",14,3,"33","1507",0,"md_as_27","empathy","treatment",40,"lab"
"3043",14,3,"34","1275",0,"md_as_27","empathy","treatment",160,"lab"
"3044",15,1,"1","1543",1,"md_as_28","empathy","control",280,"lab"
"3045",15,1,"2","1599",0,"md_as_28","empathy","control",240,"lab"
"3046",15,1,"3","1274",1,"md_as_28","empathy","control",360,"lab"
"3047",15,1,"4","1731",1,"md_as_28","empathy","control",360,"lab"
"3048",15,1,"5","1844",1,"md_as_28","empathy","control",300,"lab"
"3049",15,1,"6","3025",0,"md_as_28","empathy","control",40,"lab"
"3050",15,1,"7","2040",1,"md_as_28","empathy","control",100,"lab"
"3051",15,1,"8","1970",1,"md_as_28","empathy","control",380,"lab"
"3052",15,1,"9","2968",0,"md_as_28","empathy","control",20,"lab"
"3053",15,1,"10","1833",1,"md_as_28","empathy","control",160,"lab"
"3054",15,1,"11","3162",0,"md_as_28","empathy","control",120,"lab"
"3055",15,1,"12","1882",1,"md_as_28","empathy","control",100,"lab"
"3056",15,1,"13","1998",1,"md_as_28","empathy","control",380,"lab"
"3057",15,1,"14","2982",1,"md_as_28","empathy","control",120,"lab"
"3058",15,1,"15","3204",0,"md_as_28","empathy","control",220,"lab"
"3059",15,1,"16","1916",1,"md_as_28","empathy","control",300,"lab"
"3060",15,1,"17","1758",1,"md_as_28","empathy","control",360,"lab"
"3061",15,1,"18","1533",1,"md_as_28","empathy","control",240,"lab"
"3062",15,1,"19","1237",0,"md_as_28","empathy","control",380,"lab"
"3063",15,1,"20","2004",1,"md_as_28","empathy","control",320,"lab"
"3064",15,1,"21","1285",1,"md_as_28","empathy","control",280,"lab"
"3065",15,1,"22","2131",1,"md_as_28","empathy","control",380,"lab"
"3066",15,1,"23","1579",1,"md_as_28","empathy","control",160,"lab"
"3067",15,1,"24","2457",0,"md_as_28","empathy","control",20,"lab"
"3068",15,1,"25","2580",1,"md_as_28","empathy","control",340,"lab"
"3069",15,1,"26","2402",1,"md_as_28","empathy","control",220,"lab"
"3070",15,1,"27","1251",1,"md_as_28","empathy","control",360,"lab"
"3071",15,1,"28","2618",0,"md_as_28","empathy","control",40,"lab"
"3072",15,1,"29","1361",1,"md_as_28","empathy","control",340,"lab"
"3073",15,1,"30","2895",0,"md_as_28","empathy","control",60,"lab"
"3074",15,1,"31","2588",1,"md_as_28","empathy","control",320,"lab"
"3075",15,1,"32","1704",1,"md_as_28","empathy","control",180,"lab"
"3076",15,1,"33","3341",0,"md_as_28","empathy","control",180,"lab"
"3077",15,1,"34","2801",0,"md_as_28","empathy","control",60,"lab"
"3078",15,2,"1","2443",0,"md_as_28","empathy","control",280,"lab"
"3079",15,2,"2","2224",0,"md_as_28","empathy","control",240,"lab"
"3080",15,2,"3","1055",1,"md_as_28","empathy","control",360,"lab"
"3081",15,2,"4","1456",1,"md_as_28","empathy","control",360,"lab"
"3082",15,2,"5","1471",1,"md_as_28","empathy","control",300,"lab"
"3083",15,2,"6","1207",1,"md_as_28","empathy","control",40,"lab"
"3084",15,2,"7","2000",1,"md_as_28","empathy","control",100,"lab"
"3085",15,2,"8","1588",1,"md_as_28","empathy","control",380,"lab"
"3086",15,2,"9","1468",0,"md_as_28","empathy","control",20,"lab"
"3087",15,2,"10","1796",0,"md_as_28","empathy","control",160,"lab"
"3088",15,2,"11","1601",1,"md_as_28","empathy","control",120,"lab"
"3089",15,2,"12","2916",1,"md_as_28","empathy","control",100,"lab"
"3090",15,2,"13","1128",1,"md_as_28","empathy","control",380,"lab"
"3091",15,2,"14","3002",1,"md_as_28","empathy","control",120,"lab"
"3092",15,2,"15","1663",1,"md_as_28","empathy","control",220,"lab"
"3093",15,2,"16","1339",1,"md_as_28","empathy","control",300,"lab"
"3094",15,2,"17","1090",1,"md_as_28","empathy","control",360,"lab"
"3095",15,2,"18","1416",1,"md_as_28","empathy","control",240,"lab"
"3096",15,2,"19","1175",0,"md_as_28","empathy","control",380,"lab"
"3097",15,2,"20","2481",1,"md_as_28","empathy","control",320,"lab"
"3098",15,2,"21","1108",1,"md_as_28","empathy","control",280,"lab"
"3099",15,2,"22","1457",1,"md_as_28","empathy","control",380,"lab"
"3100",15,2,"23","1448",1,"md_as_28","empathy","control",160,"lab"
"3101",15,2,"24","1255",1,"md_as_28","empathy","control",20,"lab"
"3102",15,2,"25","1461",1,"md_as_28","empathy","control",340,"lab"
"3103",15,2,"26","1294",1,"md_as_28","empathy","control",220,"lab"
"3104",15,2,"27","756",1,"md_as_28","empathy","control",360,"lab"
"3105",15,2,"28","2870",0,"md_as_28","empathy","control",40,"lab"
"3106",15,2,"29","1915",1,"md_as_28","empathy","control",340,"lab"
"3107",15,2,"30","1636",1,"md_as_28","empathy","control",60,"lab"
"3108",15,2,"31","2018",1,"md_as_28","empathy","control",320,"lab"
"3109",15,2,"32","1003",1,"md_as_28","empathy","control",180,"lab"
"3110",15,2,"33","2598",0,"md_as_28","empathy","control",180,"lab"
"3111",15,2,"34","2792",0,"md_as_28","empathy","control",60,"lab"
"3112",15,3,"1","1710",1,"md_as_28","empathy","control",240,"lab"
"3113",15,3,"2","1378",0,"md_as_28","empathy","control",100,"lab"
"3114",15,3,"3","929",1,"md_as_28","empathy","control",360,"lab"
"3115",15,3,"4","1028",1,"md_as_28","empathy","control",180,"lab"
"3116",15,3,"5","1524",0,"md_as_28","empathy","control",160,"lab"
"3117",15,3,"6","2091",1,"md_as_28","empathy","control",320,"lab"
"3118",15,3,"7","1160",0,"md_as_28","empathy","control",380,"lab"
"3119",15,3,"8","1462",0,"md_as_28","empathy","control",220,"lab"
"3120",15,3,"9","2447",1,"md_as_28","empathy","control",100,"lab"
"3121",15,3,"10","1289",1,"md_as_28","empathy","control",360,"lab"
"3122",15,3,"11","1609",1,"md_as_28","empathy","control",300,"lab"
"3123",15,3,"12","1342",1,"md_as_28","empathy","control",160,"lab"
"3124",15,3,"13","1741",0,"md_as_28","empathy","control",120,"lab"
"3125",15,3,"14","3348",1,"md_as_28","empathy","control",300,"lab"
"3126",15,3,"15","1281",1,"md_as_28","empathy","control",380,"lab"
"3127",15,3,"16","1785",1,"md_as_28","empathy","control",60,"lab"
"3128",15,3,"17","1897",1,"md_as_28","empathy","control",40,"lab"
"3129",15,3,"18","1750",0,"md_as_28","empathy","control",40,"lab"
"3130",15,3,"19","1289",1,"md_as_28","empathy","control",380,"lab"
"3131",15,3,"20","1690",0,"md_as_28","empathy","control",20,"lab"
"3132",15,3,"21","1394",0,"md_as_28","empathy","control",60,"lab"
"3133",15,3,"22","1290",1,"md_as_28","empathy","control",340,"lab"
"3134",15,3,"23","1258",1,"md_as_28","empathy","control",380,"lab"
"3135",15,3,"24","1941",1,"md_as_28","empathy","control",360,"lab"
"3136",15,3,"25","1420",1,"md_as_28","empathy","control",280,"lab"
"3137",15,3,"26","1753",1,"md_as_28","empathy","control",20,"lab"
"3138",15,3,"27","1509",1,"md_as_28","empathy","control",280,"lab"
"3139",15,3,"28","1528",1,"md_as_28","empathy","control",360,"lab"
"3140",15,3,"29","1369",1,"md_as_28","empathy","control",340,"lab"
"3141",15,3,"30","1953",1,"md_as_28","empathy","control",180,"lab"
"3142",15,3,"31","1394",1,"md_as_28","empathy","control",120,"lab"
"3143",15,3,"32","1312",1,"md_as_28","empathy","control",240,"lab"
"3144",15,3,"33","2579",1,"md_as_28","empathy","control",220,"lab"
"3145",15,3,"34","2231",1,"md_as_28","empathy","control",320,"lab"
"3146",15,1,"1","1570",0,"md_as_28","empathy","treatment",240,"lab"
"3147",15,1,"2","2258",1,"md_as_28","empathy","treatment",360,"lab"
"3148",15,1,"3","1427",1,"md_as_28","empathy","treatment",120,"lab"
"3149",15,1,"4","912",1,"md_as_28","empathy","treatment",340,"lab"
"3150",15,1,"5","786",1,"md_as_28","empathy","treatment",300,"lab"
"3151",15,1,"6","1332",1,"md_as_28","empathy","treatment",160,"lab"
"3152",15,1,"7","921",1,"md_as_28","empathy","treatment",100,"lab"
"3153",15,1,"8","1397",0,"md_as_28","empathy","treatment",120,"lab"
"3154",15,1,"9","1059",1,"md_as_28","empathy","treatment",60,"lab"
"3155",15,1,"10","1888",1,"md_as_28","empathy","treatment",240,"lab"
"3156",15,1,"11","1265",1,"md_as_28","empathy","treatment",20,"lab"
"3157",15,1,"12","1824",1,"md_as_28","empathy","treatment",300,"lab"
"3158",15,1,"13","1490",1,"md_as_28","empathy","treatment",380,"lab"
"3159",15,1,"14","872",1,"md_as_28","empathy","treatment",220,"lab"
"3160",15,1,"15","1145",1,"md_as_28","empathy","treatment",340,"lab"
"3161",15,1,"16","834",1,"md_as_28","empathy","treatment",180,"lab"
"3162",15,1,"17","786",0,"md_as_28","empathy","treatment",380,"lab"
"3163",15,1,"18","1347",1,"md_as_28","empathy","treatment",360,"lab"
"3164",15,1,"19","810",1,"md_as_28","empathy","treatment",360,"lab"
"3165",15,1,"20","1938",0,"md_as_28","empathy","treatment",280,"lab"
"3166",15,1,"21","1188",1,"md_as_28","empathy","treatment",380,"lab"
"3167",15,1,"22","1535",0,"md_as_28","empathy","treatment",40,"lab"
"3168",15,1,"23","1502",1,"md_as_28","empathy","treatment",220,"lab"
"3169",15,1,"24","2038",1,"md_as_28","empathy","treatment",60,"lab"
"3170",15,1,"25","2003",0,"md_as_28","empathy","treatment",180,"lab"
"3171",15,1,"26","1287",1,"md_as_28","empathy","treatment",320,"lab"
"3172",15,1,"27","2261",1,"md_as_28","empathy","treatment",40,"lab"
"3173",15,1,"28","1570",1,"md_as_28","empathy","treatment",280,"lab"
"3174",15,1,"29","1654",1,"md_as_28","empathy","treatment",320,"lab"
"3175",15,1,"30","1426",1,"md_as_28","empathy","treatment",360,"lab"
"3176",15,1,"31","2555",0,"md_as_28","empathy","treatment",100,"lab"
"3177",15,1,"32","1402",1,"md_as_28","empathy","treatment",380,"lab"
"3178",15,1,"33","1738",0,"md_as_28","empathy","treatment",160,"lab"
"3179",15,1,"34","2552",1,"md_as_28","empathy","treatment",20,"lab"
"3180",15,2,"1","1693",0,"md_as_28","empathy","treatment",240,"lab"
"3181",15,2,"2","1679",1,"md_as_28","empathy","treatment",360,"lab"
"3182",15,2,"3","926",1,"md_as_28","empathy","treatment",120,"lab"
"3183",15,2,"4","1181",1,"md_as_28","empathy","treatment",340,"lab"
"3184",15,2,"5","1690",1,"md_as_28","empathy","treatment",300,"lab"
"3185",15,2,"6","986",0,"md_as_28","empathy","treatment",160,"lab"
"3186",15,2,"7","1861",0,"md_as_28","empathy","treatment",100,"lab"
"3187",15,2,"8","844",0,"md_as_28","empathy","treatment",120,"lab"
"3188",15,2,"9","3879",0,"md_as_28","empathy","treatment",60,"lab"
"3189",15,2,"10","1297",0,"md_as_28","empathy","treatment",240,"lab"
"3190",15,2,"11","3077",0,"md_as_28","empathy","treatment",20,"lab"
"3191",15,2,"13","1472",1,"md_as_28","empathy","treatment",380,"lab"
"3192",15,2,"14","1825",0,"md_as_28","empathy","treatment",220,"lab"
"3193",15,2,"15","1691",1,"md_as_28","empathy","treatment",340,"lab"
"3194",15,2,"16","972",1,"md_as_28","empathy","treatment",180,"lab"
"3195",15,2,"17","1089",0,"md_as_28","empathy","treatment",380,"lab"
"3196",15,2,"18","1428",0,"md_as_28","empathy","treatment",360,"lab"
"3197",15,2,"19","1989",1,"md_as_28","empathy","treatment",360,"lab"
"3198",15,2,"20","1563",1,"md_as_28","empathy","treatment",280,"lab"
"3199",15,2,"21","1865",1,"md_as_28","empathy","treatment",380,"lab"
"3200",15,2,"22","1332",0,"md_as_28","empathy","treatment",40,"lab"
"3201",15,2,"23","2383",0,"md_as_28","empathy","treatment",220,"lab"
"3202",15,2,"24","1385",0,"md_as_28","empathy","treatment",60,"lab"
"3203",15,2,"25","1302",0,"md_as_28","empathy","treatment",180,"lab"
"3204",15,2,"26","1118",1,"md_as_28","empathy","treatment",320,"lab"
"3205",15,2,"27","1938",1,"md_as_28","empathy","treatment",40,"lab"
"3206",15,2,"28","968",1,"md_as_28","empathy","treatment",280,"lab"
"3207",15,2,"29","2069",1,"md_as_28","empathy","treatment",320,"lab"
"3208",15,2,"30","1173",1,"md_as_28","empathy","treatment",360,"lab"
"3209",15,2,"31","2173",0,"md_as_28","empathy","treatment",100,"lab"
"3210",15,2,"32","1761",1,"md_as_28","empathy","treatment",380,"lab"
"3211",15,2,"33","2479",0,"md_as_28","empathy","treatment",160,"lab"
"3212",15,2,"34","905",1,"md_as_28","empathy","treatment",20,"lab"
"3213",15,3,"1","2449",1,"md_as_28","empathy","treatment",360,"lab"
"3214",15,3,"2","762",0,"md_as_28","empathy","treatment",320,"lab"
"3215",15,3,"3","848",1,"md_as_28","empathy","treatment",380,"lab"
"3216",15,3,"4","1397",0,"md_as_28","empathy","treatment",60,"lab"
"3217",15,3,"5","728",0,"md_as_28","empathy","treatment",380,"lab"
"3218",15,3,"6","1188",1,"md_as_28","empathy","treatment",360,"lab"
"3219",15,3,"7","1425",0,"md_as_28","empathy","treatment",40,"lab"
